"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Ilman lämpötila [°C]"
"Oulu Vihreäsaari satama","2025","11","16","03:00","0.7"
"Oulu Vihreäsaari satama","2025","11","16","03:10","0.6"
"Oulu Vihreäsaari satama","2025","11","16","03:20","0.7"
"Oulu Vihreäsaari satama","2025","11","16","03:30","0.7"
"Oulu Vihreäsaari satama","2025","11","16","03:40","0.7"
"Oulu Vihreäsaari satama","2025","11","16","03:50","0.7"
"Oulu Vihreäsaari satama","2025","11","16","04:00","0.6"
"Oulu Vihreäsaari satama","2025","11","16","04:10","0.9"
"Oulu Vihreäsaari satama","2025","11","16","04:20","0.9"
"Oulu Vihreäsaari satama","2025","11","16","04:30","1"
"Oulu Vihreäsaari satama","2025","11","16","04:40","0.8"
"Oulu Vihreäsaari satama","2025","11","16","04:50","0.7"
"Oulu Vihreäsaari satama","2025","11","16","05:00","0.6"
"Oulu Vihreäsaari satama","2025","11","16","05:10","0.7"
"Oulu Vihreäsaari satama","2025","11","16","05:20","0.6"
"Oulu Vihreäsaari satama","2025","11","16","05:30","0.4"
"Oulu Vihreäsaari satama","2025","11","16","05:40","0.5"
"Oulu Vihreäsaari satama","2025","11","16","05:50","0.4"
"Oulu Vihreäsaari satama","2025","11","16","06:00","0"
"Oulu Vihreäsaari satama","2025","11","16","06:10","-0.2"
"Oulu Vihreäsaari satama","2025","11","16","06:20","-0.4"
"Oulu Vihreäsaari satama","2025","11","16","06:30","-0.5"
"Oulu Vihreäsaari satama","2025","11","16","06:40","-0.8"
"Oulu Vihreäsaari satama","2025","11","16","06:50","-0.8"
"Oulu Vihreäsaari satama","2025","11","16","07:00","-0.9"
"Oulu Vihreäsaari satama","2025","11","16","07:10","-1.1"
"Oulu Vihreäsaari satama","2025","11","16","07:20","-1.3"
"Oulu Vihreäsaari satama","2025","11","16","07:30","-1.1"
"Oulu Vihreäsaari satama","2025","11","16","07:40","-1.3"
"Oulu Vihreäsaari satama","2025","11","16","07:50","-1.4"
"Oulu Vihreäsaari satama","2025","11","16","08:00","-1.5"
"Oulu Vihreäsaari satama","2025","11","16","08:10","-1.5"
"Oulu Vihreäsaari satama","2025","11","16","08:20","-1.7"
"Oulu Vihreäsaari satama","2025","11","16","08:30","-2"
"Oulu Vihreäsaari satama","2025","11","16","08:40","-2"
"Oulu Vihreäsaari satama","2025","11","16","08:50","-2"
"Oulu Vihreäsaari satama","2025","11","16","09:00","-2"
"Oulu Vihreäsaari satama","2025","11","16","09:10","-2.1"
"Oulu Vihreäsaari satama","2025","11","16","09:20","-2.1"
"Oulu Vihreäsaari satama","2025","11","16","09:30","-2.3"
"Oulu Vihreäsaari satama","2025","11","16","09:40","-2.3"
"Oulu Vihreäsaari satama","2025","11","16","09:50","-2.6"
"Oulu Vihreäsaari satama","2025","11","16","10:00","-2.5"
"Oulu Vihreäsaari satama","2025","11","16","10:10","-3.1"
"Oulu Vihreäsaari satama","2025","11","16","10:20","-2.9"
"Oulu Vihreäsaari satama","2025","11","16","10:30","-3.2"
"Oulu Vihreäsaari satama","2025","11","16","10:40","-3.5"
"Oulu Vihreäsaari satama","2025","11","16","10:50","-3.7"
"Oulu Vihreäsaari satama","2025","11","16","11:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","16","11:10","-3.6"
"Oulu Vihreäsaari satama","2025","11","16","11:20","-3.6"
"Oulu Vihreäsaari satama","2025","11","16","11:30","-3.8"
"Oulu Vihreäsaari satama","2025","11","16","11:40","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","11:50","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","12:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","16","12:10","-4"
"Oulu Vihreäsaari satama","2025","11","16","12:20","-3.7"
"Oulu Vihreäsaari satama","2025","11","16","12:30","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","12:40","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","12:50","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","13:00","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","13:10","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","13:20","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","13:30","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","13:40","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","13:50","-4"
"Oulu Vihreäsaari satama","2025","11","16","14:00","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","14:10","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","14:20","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","14:30","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","14:40","-3.8"
"Oulu Vihreäsaari satama","2025","11","16","14:50","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","15:00","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","15:10","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","15:20","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","15:30","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","15:40","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","15:50","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","16:00","-4"
"Oulu Vihreäsaari satama","2025","11","16","16:10","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","16:20","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","16:30","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","16:40","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","16:50","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","17:00","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","17:10","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","17:20","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","17:30","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","17:40","-4.4"
"Oulu Vihreäsaari satama","2025","11","16","17:50","-4.5"
"Oulu Vihreäsaari satama","2025","11","16","18:00","-4.4"
"Oulu Vihreäsaari satama","2025","11","16","18:10","-4.3"
"Oulu Vihreäsaari satama","2025","11","16","18:20","-4.4"
"Oulu Vihreäsaari satama","2025","11","16","18:30","-4.5"
"Oulu Vihreäsaari satama","2025","11","16","18:40","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","18:50","-4.6"
"Oulu Vihreäsaari satama","2025","11","16","19:00","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","19:10","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","19:20","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","19:30","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","19:40","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","19:50","-4.9"
"Oulu Vihreäsaari satama","2025","11","16","20:00","-4.9"
"Oulu Vihreäsaari satama","2025","11","16","20:10","-5"
"Oulu Vihreäsaari satama","2025","11","16","20:20","-5.1"
"Oulu Vihreäsaari satama","2025","11","16","20:30","-5.2"
"Oulu Vihreäsaari satama","2025","11","16","20:40","-5.3"
"Oulu Vihreäsaari satama","2025","11","16","20:50","-5.3"
"Oulu Vihreäsaari satama","2025","11","16","21:00","-5.2"
"Oulu Vihreäsaari satama","2025","11","16","21:10","-5.2"
"Oulu Vihreäsaari satama","2025","11","16","21:20","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","21:30","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","21:40","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","21:50","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","22:00","-4.6"
"Oulu Vihreäsaari satama","2025","11","16","22:10","-4.5"
"Oulu Vihreäsaari satama","2025","11","16","22:20","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","22:30","-4.7"
"Oulu Vihreäsaari satama","2025","11","16","22:40","-4.8"
"Oulu Vihreäsaari satama","2025","11","16","22:50","-4.6"
"Oulu Vihreäsaari satama","2025","11","16","23:00","-4.6"
"Oulu Vihreäsaari satama","2025","11","16","23:10","-4.4"
"Oulu Vihreäsaari satama","2025","11","16","23:20","-4.2"
"Oulu Vihreäsaari satama","2025","11","16","23:30","-4.1"
"Oulu Vihreäsaari satama","2025","11","16","23:40","-3.9"
"Oulu Vihreäsaari satama","2025","11","16","23:50","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","00:00","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","00:10","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","00:20","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","00:30","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","00:40","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","00:50","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","01:00","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","01:10","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","01:20","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","01:30","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","01:40","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","01:50","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","02:00","-3.3"
"Oulu Vihreäsaari satama","2025","11","17","02:10","-3.4"
"Oulu Vihreäsaari satama","2025","11","17","02:20","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","02:30","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","02:40","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","02:50","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","03:00","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","03:10","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","03:20","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","03:30","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","03:40","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","03:50","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","04:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","04:10","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","04:20","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","04:30","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","04:40","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","04:50","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","05:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","05:10","-4"
"Oulu Vihreäsaari satama","2025","11","17","05:20","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","05:30","-4"
"Oulu Vihreäsaari satama","2025","11","17","05:40","-4.2"
"Oulu Vihreäsaari satama","2025","11","17","05:50","-4.3"
"Oulu Vihreäsaari satama","2025","11","17","06:00","-4"
"Oulu Vihreäsaari satama","2025","11","17","06:10","-3.9"
"Oulu Vihreäsaari satama","2025","11","17","06:20","-4.2"
"Oulu Vihreäsaari satama","2025","11","17","06:30","-4.1"
"Oulu Vihreäsaari satama","2025","11","17","06:40","-4.4"
"Oulu Vihreäsaari satama","2025","11","17","06:50","-4.4"
"Oulu Vihreäsaari satama","2025","11","17","07:00","-4.6"
"Oulu Vihreäsaari satama","2025","11","17","07:10","-4.6"
"Oulu Vihreäsaari satama","2025","11","17","07:20","-4.7"
"Oulu Vihreäsaari satama","2025","11","17","07:30","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","07:40","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","07:50","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","08:00","-5.1"
"Oulu Vihreäsaari satama","2025","11","17","08:10","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","08:20","-5"
"Oulu Vihreäsaari satama","2025","11","17","08:30","-5"
"Oulu Vihreäsaari satama","2025","11","17","08:40","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","08:50","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","09:00","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","09:10","-4.7"
"Oulu Vihreäsaari satama","2025","11","17","09:20","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","09:30","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","09:40","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","09:50","-5"
"Oulu Vihreäsaari satama","2025","11","17","10:00","-5"
"Oulu Vihreäsaari satama","2025","11","17","10:10","-5"
"Oulu Vihreäsaari satama","2025","11","17","10:20","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","10:30","-5"
"Oulu Vihreäsaari satama","2025","11","17","10:40","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","10:50","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","11:00","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","11:10","-4.7"
"Oulu Vihreäsaari satama","2025","11","17","11:20","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","11:30","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","11:40","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","11:50","-5"
"Oulu Vihreäsaari satama","2025","11","17","12:00","-5"
"Oulu Vihreäsaari satama","2025","11","17","12:10","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","12:20","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","12:30","-5"
"Oulu Vihreäsaari satama","2025","11","17","12:40","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","12:50","-5.6"
"Oulu Vihreäsaari satama","2025","11","17","13:00","-5.5"
"Oulu Vihreäsaari satama","2025","11","17","13:10","-5.3"
"Oulu Vihreäsaari satama","2025","11","17","13:20","-5"
"Oulu Vihreäsaari satama","2025","11","17","13:30","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","13:40","-5.3"
"Oulu Vihreäsaari satama","2025","11","17","13:50","-5"
"Oulu Vihreäsaari satama","2025","11","17","14:00","-5"
"Oulu Vihreäsaari satama","2025","11","17","14:10","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","14:20","-5"
"Oulu Vihreäsaari satama","2025","11","17","14:30","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","14:40","-5.2"
"Oulu Vihreäsaari satama","2025","11","17","14:50","-4.9"
"Oulu Vihreäsaari satama","2025","11","17","15:00","-4.7"
"Oulu Vihreäsaari satama","2025","11","17","15:10","-4.8"
"Oulu Vihreäsaari satama","2025","11","17","15:20","-4.6"
"Oulu Vihreäsaari satama","2025","11","17","15:30","-4.7"
"Oulu Vihreäsaari satama","2025","11","17","15:40","-4.5"
"Oulu Vihreäsaari satama","2025","11","17","15:50","-4.5"
"Oulu Vihreäsaari satama","2025","11","17","16:00","-4.6"
"Oulu Vihreäsaari satama","2025","11","17","16:10","-4.3"
"Oulu Vihreäsaari satama","2025","11","17","16:20","-4.3"
"Oulu Vihreäsaari satama","2025","11","17","16:30","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","16:40","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","16:50","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","17:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","17:10","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","17:20","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","17:30","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","17:40","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","17:50","-3.5"
"Oulu Vihreäsaari satama","2025","11","17","18:00","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","18:10","-3.4"
"Oulu Vihreäsaari satama","2025","11","17","18:20","-3.6"
"Oulu Vihreäsaari satama","2025","11","17","18:30","-3.7"
"Oulu Vihreäsaari satama","2025","11","17","18:40","-3.9"
"Oulu Vihreäsaari satama","2025","11","17","18:50","-3.9"
"Oulu Vihreäsaari satama","2025","11","17","19:00","-3.8"
"Oulu Vihreäsaari satama","2025","11","17","19:10","-3.9"
"Oulu Vihreäsaari satama","2025","11","17","19:20","-4.1"
"Oulu Vihreäsaari satama","2025","11","17","19:30","-4.2"
